2021-05-26 13:13:56.624119	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '20', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:26.321070	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:26.336704	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:26.336704	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:26.336704	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '0.25', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:31.837862	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '1', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:31.837862	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '1', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:31.837862	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '1', '6.0', '80.49', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:36.866013	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '1', '6.0', '50', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:36.866013	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '1', '6.0', '50', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
2021-05-26 13:14:36.866013	[[['40.3', '8.0', '27.34', '24.0', '9810.0', '1771.88', '2392.99', '65.0', '3.52', '0.7', '2.8', '24.9', '80.25', '1', '6.0', '50', '7.6', '24.9', '17.79', '52.92', '0.3', '0.62']], []]
